,title,image_id,medium_display
653,Women and Children Viewing the Fireworks,c0c5bee5-4231-fced-b970-c6f0e7e17f1a,Color woodblock print
654,"An Artisan’s Shop, from the album The Mist of Sandara (Sandara kasumi)",8f40998b-6aa6-0fd9-0e47-d68012afa5e4,Color woodblock print; album plate
655,A Wayside Scene (Oji),110b08c1-9818-82b2-5962-00b7f2281932,Color woodblock print; oban surimono
656,Visitors to the Hachiman shrine,392c1d91-28f4-f003-f83b-3e73925a8079,Color woodblock print
657,"Moon, Pine and Maple",54a24306-2ad5-47f5-32ef-bbc6470f5630,"Hanging scroll, ink, colors and gold on silk"
658,"Evening Glow for Date no Yosaku and Seki no Koman, from the untitled series known as ""Eight Views of Tragic Lovers (Michiyuki hakkei)""",323bc9a6-400c-06cc-7a1d-0e3771dd6814,Color woodblock print; chuban
659,"Descending Geese for Bunshichi (Bunshichi no rakugan), from the series ""Eight Views of Elegant Gallants (Furyu otokodate hakkei)""",9fe72f7d-53f4-599e-f53f-c8263848ff7f,Color woodblock print; chuban
660,The Sumo Wrestlers Uzugafuchi Kandayu and Takasaki Ichijuro,cfd56452-9807-2427-0226-4f725c22b190,Color woodblock print; aiban
661,The Actor Segawa Kikunojo III as a Woman of a Samurai Family,dddc9512-c38d-278c-2388-47a551101f57,Color woodblock print
662,Monk Selling Ceremonial Tea Whisks,3a019062-00ff-4efa-d433-5b93257fc31a,Ink and light color on paper
663,"Fuji from Kanaya on the Tokaido (Tokaido Kanaya no Fuji), from the series Thirty-six Views of Mt. Fuji (Fugaku sanjurokkei)",ef5d0a35-b046-c27a-f72f-2b56a4dacc6d,Color woodblock print; oban
664,"Fuchu, from an untitled series of the fifty-three stations of the Tokaido",32fdebbd-abac-abbf-3e85-c20a3ee60310,Color woodblock print; kokonotsugiri-ban
665,"Fujisawa, from an untitled series of the fifty-three stations of the Tokaido",40ea1d4b-1725-ed92-0a26-7961ec8a1f04,Color woodblock print; kokonotsugiri-ban
666,"Kanaya, from an untitled series of the fifty-three stations of the Tokaido",72b3cae4-c9ee-1abe-33dd-4f0c15e3d707,Color woodblock print; kokonotsugiri-ban
667,"Shono, from an untitled series of the fifty-three stations of the Tokaido",d08729ad-f788-66cb-a1a6-3ad68ec14236,Color woodblock print; kokonotsugiri-ban
668,"Mishima, from an untitled series of the fifty-three stations of the Tokaido",4b61ce4f-798d-2c80-e06f-ea7da13de43a,Color woodblock print; kokonotsugiri-ban
669,"Okabe, from an untitled series of the fifty-three stations of the Tokaido",38279004-863b-b3fc-7c70-f3b39d741a31,Color woodblock print; kokonotsugiri-ban
670,"Flatfish, scorpion fish, and shells, from an untitled series of chuban prints",029717e6-2e80-3b0e-e39a-5dce1b337414,Color woodblock print; chuban
671,"Maisaka, from an untitled series of the fifty-three stations of the Tokaido",852a03f5-9fb3-467d-24a1-b7cc7c791fe5,Color woodblock print; kokonotsugiri-ban
672,"Parody of the play ""Musume Dojoji""",0d1142bf-c7b4-45db-1012-0db7b54595bd,"Color woodblock print; kokonotsugiri-ban, surimono"
673,The Four Sleepers in Spring Dawn (Shisui shunsho),6de7123b-e5ab-8cdc-2dce-9e680bc7b3e5,Color woodblock print; surimono
674,Pilgrimage to Enoshima,9e3c393a-1386-8254-d9e3-9fc56a587b16,"Color woodblock print; chuban, surimono"
675,"The Marsh Where the Snipe Takes Flight (Shigi tatsu sawa), from the series ""Three Evening Poems (Sanseki no uchi)""",1d92d5ee-d0a1-02fd-21e4-898adf94af87,"Color woodblock print; kokonotsugiri-ban, surimono"
676,Fujieda station on the Tokaido,f9641f2c-6f57-80e4-e228-1848ae45d372,Color woodblock print; surimono
677,Mount Fuji from Lake Ashi in Hakone,0481ebc1-fd2e-3eba-af40-15958cd71872,"Color woodblock prints with metallic pigments; shikishiban, surimono"
678,"The Toy Seller, illustration for The Fresh-Water Clam (Shijimigai), from the series ""A Matching Game with Genroku-period Poem Shells (Genroku kasen kai awase)""",65bb37b1-30c3-f922-2996-dff86724d00d,Color woodblock print with metallic pigments; surimono shikishiban
679,"Frogs in a Cage Before a Painted Screen, illustration for The Dry-Shallows Shell (Minasegai), from the series ""A Matching Game with Genroku-period Poem Shells (Genroku kasen kai awase)""",28c2634a-6e55-5f16-646f-9eeaeea5d9f1,Color woodblock print with metallic pigments; surimono shikishiban
680,"Village on the Yoshino River, illustration for The Brocade Shell (Nishiki-gai), from the series ""A Matching Game with Genroku-period Poem Shells (Genroku kasen kai awase)""",21e7f5c8-b977-c5a1-de2e-fe3ded727611,Color woodblock print with metallic pigments; surimono shikishiban
681,"Cranes by the Shore, illustration for The Leg Shell (Ashigai), from the series ""A Matching Game with Genroku-period Poem Shells (Genroku kasen kai awase)""",9587d50f-33eb-7fd2-3777-7c3a11f10cdd,Color woodblock print with metallic pigments; surimono shikishiban
682,"Hanging Abalone Out to Dry, illustration for Abalone (Awabi), from the series ""A Matching Game with Genroku-period Poem Shells (Genroku kasen kai awase)""",66a89259-27b9-560e-a4d9-f5c0131f68e3,Color woodblock print with metallic pigments; surimono shikishiban
683,Hares and Roses,f94c7ffd-0a20-e640-0710-7813edc60a43,Color woodblock print; hashira-e
684,"The Studio, illustration for The White Shell (Shiragai), from the series ""A Matching Game with Genroku-period Poem Shells (Genroku kasen kai awase)""",8d62df5d-95a3-6c99-0467-795c56c287dd,Color woodblock print with metallic pigments and blindprinting; surimono shikishiban
685,"Freshly-Picked Flowers in a Traveler’s Hat, illustration for The Thousand-grasses Shell (Chigusagai), from the series ""A Matching Game with Genroku-period Poem Shells (Genroku kasen kai awase)""",bba6fd6c-e6ae-127c-d9fe-6de3db4ea833,Color woodblock print with metallic pigments; surimono shikishiban
686,Admiring wisteria,b7bd4931-8eb2-22bf-d72f-d7747c78c308,"Color woodblock print; ebangire, surimono"
687,"Sea Lane off Kazusa Province (Kazusa no kairo), from the series ""Thirty-Six Views of Mount Fuji (Fugaku sanjurokkei)""",d720a9ab-b1d1-9e5d-550a-fdf1275e0484,Color woodblock print; oban
688,New Year's Day at Ogi-ya brothel,a112a091-fbd0-58c3-c908-1e02dc960ede,Color woodblock prints; oban pentaptych
689,Cranes on snow-covered pine,cc5fce96-3635-35da-e7fd-a68f4b2a26c3,Color woodblock print; vertical nagaban
690,Crossing the Frozen Suwa Lake in Shinano Province (Shinshu Suwa kosui kori watari),7a224412-ef95-75d1-d8ec-15fe723a6f64,Color woodblock print; vertical nagaban
691,"Kajikazawa in Kai Province (Koshu Kajikazawa), from the series ""Thirty-six Views of Mount Fuji (Fugaku sanjurokkei)""",81114385-3f62-e1ad-64d3-9dcc2b07b2b0,Color woodblock print; oban
692,Ichikawa Danjuro VI,f6c62014-cc92-2d00-617d-e504172d1c74,Color woodblock print
693,"Senju Musashi Province (Bushu Senju), from the series ""Thirty-six Views of Mount Fuji (Fugaku sanjurokkei)""",f2755ac3-ea14-4ee0-31fc-692ef3d2fd89,Color woodblock print; oban
694,"Ejiri in Suruga Province (Sunshu Ejiri), from the series ""Thirty-six Views of Mount Fuji (Fugaku sanjurokkei)""",ada20e3d-2748-865d-87f6-c645a843644e,Color woodblock print; oban
695,"Snowy Morning from Koishikawa (Koishikawa yuki no ashita), from the series ""Thirty-six Views of Mount Fuji (Fugaku sanjurokkei)""",e50f80f4-cc50-6f68-0b4a-4ccb9fd48f31,Color woodblock print; oban
696,"Kirifuri Falls at Mount Kurokami in Shimotsuke Province (Shimotsuke Kurokamiyama Kirifuri no taki), from the series ""A Tour of Waterfalls in Various Provinces (Shokoku taki meguri)""",c821c3af-d4c6-d8ca-15fd-b2d2e02c2ade,Color woodblock print; oban
697,"Roben Falls at Oyama in Sagami Province (Soshu Oyama Roben no taki), from the series ""A Tour of Waterfalls in Various Provinces (Shokoku taki meguri)""",b2ea1bf3-3fe4-a3be-963e-93370447b1ee,Color woodblock print; oban
698,"Ono Falls on the Kisokaido (Kisokaido Ono no bakufu), from the series ""A Tour of Waterfalls in Various Provinces (Shokoku taki meguri)""",4a36a65b-72e4-b608-becd-b02ffab4e18a,Color woodblock print; oban
699,"Yoro Waterfall in Mino Province (Mino no kuni Yoro no taki), from the series Tour of the Waterfalls in Various Provinces (Shokoku Takimeguri)",d0e64f27-a884-a994-7962-f5b1dd863edb,Color woodblock print; oban
700,"The Poet Bunya no Yasuhide, from the series Six Immortal Poets (Rokkasen)",c6115818-b038-7ae1-4b37-3bc9de636995,Color woodblock print; oban
701,"The Poet Sojo Henjo, from the series Six Immortal Poets (Rokkasen)",e2e1891f-5494-4214-c1a6-19abec4e3cbf,Color woodblock print; oban
702,"The Poet Ariwara no Narihira, from the series Six Immortal Poets (Rokkasen)",e5e3b0bd-d63c-ca10-24ea-8585953be69c,Color woodblock print; oban
703,"The Poetess Ono no Komachi, from the series Six Immortal Poets (Rokkasen)",7fa384d4-0d9a-0dcd-5a52-b2f074235328,Color woodblock print; oban
704,"The Poet Otomo no Kuronushi, from the series Six Immortal Poets (Rokkasen)",73223722-19e1-3b21-c63a-4cd3a43ce6f0,Color woodblock print; oban
705,"The Poet Kisen Hoshi, from the series Six Immortal Poets (Rokkasen)",e5784613-4f11-2b80-a3ca-ebd007f8bf47,Color woodblock print; oban
706,"Poem by Minamoto no Muneyuki Ason, from the series ""One Hundred Poems Explained by the Nurse (Hyakunin isshu uba ga etoki)""",8f78f66f-5203-a960-0058-f4f1c5f798d5,Color woodblock print; oban
707,"Viewing Sunset over the Ryogoku Bridge from the Onmaya Embankment (Onmayagashi yori Ryogokubashi sekiyo o miru), from the series ""Thirty-six Views of Mount Fuji (Fugaku sanjurokkei)""",360aae26-c8ee-70e0-c4af-44a11124e8c6,Color woodblock print; oban
708,"Togetsu Bridge at Arashiyama in Yamashiro Province (Yamashiro Arashiyama no Togetsukyo), from the series ""Unusual Views of Famous Bridges in Various Provinces (Shokoku meikyo kiran)""",e5dfa01d-b460-73e4-9c40-112385fce56b,Color woodblock print; oban
709,"Kyoto, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",e6ae02fb-bc27-d5b9-3544-677fd3b47357,Color woodblock print; chuban
710,"Ouchiyama, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",92c27cf2-1310-5f75-457d-c42240c8f304,Color woodblock print; chuban
711,"Otsu, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",bc24e95d-89db-189b-ed97-d4feab1fc7e6,Color woodblock print; chuban
712,"Kusatsu, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",a1adfbcc-bdb8-a791-adb4-9e868c7912e0,Color woodblock print; chuban
713,"Ishibei, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",31a664b4-9ede-ad07-da35-20a2011fb0ac,Color woodblock print; chuban
714,"Minakuchi, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",bdc33645-3657-dad0-7e80-85d441f45550,Color woodblock print; chuban
715,"Tsuchiyama, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",a9a52860-6369-390b-25d4-aff55427ca3f,Color woodblock print; chuban
716,"Sakanoshita, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",8123af5d-17ec-dcef-5db8-7ed61fc45bb7,Color woodblock print; chuban
717,"Seki, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",3375295c-6aa3-c2cc-aed3-9d45d3018a1f,Color woodblock print; chuban
718,"Kameyama, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",5aa37ed8-220d-2c25-c8fe-3436d421d6bf,Color woodblock print; chuban
719,"Shono, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",ee940026-fc5f-09f2-ed8b-a498b641853a,Color woodblock print; chuban
720,"Ishi yakushi, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",db6f636c-8a60-a9c3-244b-59275d2024bb,Color woodblock print; chuban
721,"Yokkaichi, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",d2efc9c9-b550-e371-1303-af0fd36023a9,Color woodblock print; chuban
722,"Kuwana, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",8e36d6e3-0974-b0fb-fded-ba258c656e71,Color woodblock print; chuban
723,"Miya (Mia), from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",b310d7b1-a2e5-a1a7-179a-ecde0bab56e4,Color woodblock print; chuban
724,"Narumi, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",c30721fd-06c6-4b69-215e-cfa0f3020303,Color woodblock print; chuban
725,"Chiriyu, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",50e26167-8051-e05b-ab88-4084cf929a0e,Color woodblock print; chuban
726,"Okazaki, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",44dd21c6-c667-c5d1-0ea5-a7dda29431a0,Color woodblock print; chuban
727,"Fujikawa, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",dfcda51b-9558-2bf7-de40-715b3954cd28,Color woodblock print; chuban
728,"Akasaka, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",5c347490-881e-7f16-bb2a-ad70f0ce1c8c,Color woodblock print; chuban
729,"Goyu, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",a5a4dc79-df02-e942-d365-ae94a7b5ccb5,Color woodblock print; chuban
730,"Yoshida, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",2ba2644b-48a0-941c-6391-603dbebe8bad,Color woodblock print; chuban
731,"Futagawa, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",230fcb4b-a857-a935-d447-826ae9a38b9b,Color woodblock print; chuban
732,"Shirasuka, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",2fe4e212-a8ab-761b-87c4-fc3f86391238,Color woodblock print; chuban
733,"Arai, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",7c6ce82e-118c-0433-c4ed-08d6bb93159a,Color woodblock print; chuban
734,"Maisaka, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",8a2e31db-44dd-8e27-a83a-e5ed1496fb1d,Color woodblock print; chuban
735,"Hamamatsu, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",3eb8aec2-41f4-f810-0d31-0f8ef712cc69,Color woodblock print; chuban
736,"Mitsuke, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",f320f3da-67b2-88bf-9e0c-5c222538b529,Color woodblock print; chuban
737,"Fukoroi, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",1eda7c0f-df76-1817-1ace-9351d00fae3d,Color woodblock print; chuban
738,"Kakegawa, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",04dd50a1-f26f-e275-e7f9-35632422cb13,Color woodblock print; chuban
739,"Nissaka, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",ca2e5183-938b-a74f-2509-56d17173e379,Color woodblock print; chuban
740,"Kanaya, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",09e0b17d-8a17-1d4d-3bea-d8939bb1fdda,Color woodblock print; chuban
741,"Shimada, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",42916f4e-8356-9aad-0614-57c37f3e86e0,Color woodblock print; chuban
742,"Fujieda, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",3d95adf6-7a86-69af-42bf-4ba7963fe078,Color woodblock print; chuban
743,"Okabe, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",77cd3925-9b7c-2313-5a77-d75de6147774,Color woodblock print; chuban
744,"Mariko, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",4216423e-c95a-ab7c-ca84-65ca1159ed40,Color woodblock print; chuban
745,"Fuchu, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",ab78f8fe-4b2f-5d02-cc13-45cd1dfef372,Color woodblock print; chuban
746,"Ejiri, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",db52355a-5a59-f7eb-ec9c-7bed10b8700d,Color woodblock print; chuban
747,"Okitsu, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",9c35b51b-c610-50f3-bfc2-4d272e42af2d,Color woodblock print; chuban
748,"Yui, from the series """"Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""""",5655883f-2f17-22d7-f4be-547449b68317,Color woodblock print; chuban
749,"Kambara, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",996ebd36-3480-babb-5ce8-04737dfe7e63,Color woodblock print; chuban
750,"Yoshiwara, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",56896ad6-7965-00e6-79e6-6d33dbee6a3f,Color woodblock print; chuban
751,"Hara, from the series """"Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""""",2aa38207-8079-0d50-a5bd-34df8f9ec90f,Color woodblock print; chuban
752,"Numatsu, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",96cbf416-657e-54b4-191a-94f015260ab0,Color woodblock print; chuban
753,"Mishima, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",a52706e1-a7bb-0a32-fbf8-f35fb6d573c6,Color woodblock print; chuban
754,"Hakone, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",d290752a-ab0b-0191-c4d6-e282e12de198,Color woodblock print; chuban
755,"Odawara, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",4034fcc3-bb21-0a88-17c8-ff42d5f99a5d,Color woodblock print; chuban
756,"Oiso, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",540a5901-f568-0db9-dd19-f84db59f0476,Color woodblock print; chuban
757,"Hiratsuka, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",85d61298-4740-c9f4-d849-8f5bfece40c1,Color woodblock print; chuban
